Freq	Type
2825	you
738	the
669	what
584	it
569	that
564	no
462	your
419	huh
414	here
398	get
397	go
366	yeah
349	on
345	don't
337	are
335	and
321	moosh
312	oh
308	come
307	mama
300	i
299	for
276	want
276	me
273	gonna
262	there
248	up
231	my
225	uhoh
225	to
225	do
222	one
222	this
222	is
217	good
214	all
211	where
208	not
205	in
200	it's
199	okay
196	with
192	that's
190	see
186	ty
184	put
173	a
172	can
161	baby
160	we
157	little
153	back
149	have
147	hey
141	he
140	too
135	look
135	i'm
133	right
133	doing
133	of
129	wanna
129	be
128	can't
124	out
121	thank
120	did
118	tyrese
117	play
114	yes
112	now
111	moomoo
111	like
107	got
105	some
100	down
100	boy
99	ball
97	why
95	mommy
94	what's
94	book
92	say
89	really
88	stop
88	gotta
83	let's
82	m
82	them
81	yaya
81	again
79	think
79	so
79	just
78	throw
75	yep
73	thing
73	bear
73	byebye
71	over
70	was
70	give
69	how
68	they
67	more
67	done
66	at
65	away
64	hand
63	turn
63	about
62	where's
62	very
62	try
61	off
59	ready
59	gimme
56	jay
55	today
55	hold
55	but
54	help
53	sit
53	find
51	love
51	his
50	well
49	tell
48	make
48	let
47	drink
46	eat
46	bite
45	three
44	read
44	page
44	puppy
44	knock
43	then
43	i'll
42	take
42	lemme
42	feet
41	him
40	water
40	much
40	head
40	fish
40	by
40	other
39	move
39	has
39	there's
38	when
38	kitty
38	happy
37	still
37	hi
37	day
36	open
36	mouth
35	talk
35	run
35	clean
35	hair
35	fall
34	he's
33	wrong
33	nose
33	if
33	who
33	fur
33	any
33	those
33	better
32	pull
32	nope
31	ya
31	way
31	stuff
31	memee
31	didn't
30	would
30	won't
30	through
30	stand
30	peekaboo
30	could
30	chair
30	booty
30	big
30	or
29	moo
29	mean
29	lord
29	jacob
29	finish
29	enough
28	feel
28	bunny
27	need
27	mister
27	fix
27	door
27	birth
26	time
26	sure
26	she
26	keep
26	joy
26	eating
26	from
26	these
25	pig
25	next
25	mess
25	mad
25	first
25	cheerio
25	belly
25	ouch
24	watch
24	should
24	man
24	whole
24	funny
24	apple
23	self
23	mkay
23	kiss
23	care
23	had
23	food
23	under
22	walk
22	sing
22	roll
22	please
22	nice
22	mootie
22	gone
22	phone
22	face
22	basket
21	uhuh
21	sleepy
21	sleep
21	comb
21	jesus
21	hello
21	foot
21	around
21	icy
20	we'll
20	wow
20	stay
20	sauce
20	rough
20	most
20	cold
20	her
20	hat
20	found
19	yellow
19	sorry
19	rest
19	minute
19	leave
19	hit
19	else
19	dog
19	daddy
19	because
19	box
18	turtle
18	tongue
18	stink
18	pretty
18	closed
18	clothes
18	god
18	fine
18	does
18	change
17	wet
17	wipe
17	wash
17	toes
17	push
17	pinch
17	long
17	close
17	floor
16	went
16	truck
16	room
16	pants
16	pocket
16	milk
16	dude
15	uhhuh
15	toy
15	tickle
15	scratch
15	real
15	pamper
15	nala
15	mine
15	call
15	hard
15	been
15	bath
15	outside
14	yet
14	world
14	while
14	simba
14	cry
14	cord
14	ain't
14	bed
14	body
14	alone
13	wind
13	thought
13	tired
13	touch
13	sweet
13	shoes
13	people
13	paper
13	part
13	pop
13	old
13	name
13	cool
13	clap
13	house
13	fun
13	end
13	boo
13	asked
12	wait
12	top
12	straw
12	spoon
12	rain
12	pee
12	climb
12	came
12	able
12	though
12	dirty
12	bring
12	bless
12	inside
12	us
11	will
11	warm
11	taste
11	sound
11	proper
11	pick
11	mom
11	laugh
11	cracker
11	cake
11	cut
11	hurt
11	hang
11	arise
11	doggie
11	doesn't
11	dada
11	chicken
11	beat
11	eyes
11	awesome
10	whoops
10	wolf
10	which
10	soon
10	step
10	stuck
10	spit
10	smile
10	cereal
10	side
10	piggy
10	nap
10	made
10	listen
10	cup
10	friend
10	than
10	diaper
10	check
10	booboo
10	balloon
9	winkle
9	ways
9	tree
9	tub
9	string
9	smart
9	socks
9	sock
9	only
9	new
9	lay
9	learn
9	quiet
9	kinda
9	home
9	hot
9	fit
9	five
9	eggs
9	drop
9	chew
9	brown
9	bowl
9	bit
9	best
9	behind
9	bad
9	idea
9	into
8	weak
8	wake
8	times
8	smell
8	shirt
8	shut
8	said
8	press
8	nation
8	none
8	men
8	might
8	lion
8	loud
8	even
8	either
8	grandma
8	ever
8	air
8	bill
8	our
8	act
8	arm
7	yummy
7	work
7	were
7	ew
7	took
7	trash
7	teeth
7	third
7	stick
7	star
7	splash
7	sneaky
7	seen
7	soft
7	rinse
7	ring
7	rice
7	pooie
7	praise
7	piece
7	patty
7	noisy
7	later
7	left
7	cookie
7	keys
7	kick
7	catch
7	jacket
7	it'll
7	hide
7	gave
7	flow
7	feed
7	fuss
7	father
7	egg
7	double
7	dance
7	donald
7	build
7	bump
7	as
6	you'll
6	whoa
6	works
6	toe
6	shoe
6	shall
6	sir
6	says
6	sucker
6	suds
6	pool
6	pooh
6	place
6	own
6	noise
6	never
6	missed
6	couch
6	corn
6	called
6	carry
6	cabinet
6	car
6	gentle
6	glory
6	fault
6	fast
6	dropped
6	daisy
6	chin
6	banana
6	orange
5	year
5	whoop
5	washed
5	tear
5	ten
5	tower
5	sweat
5	scared
5	shop
5	reach
5	pray
5	precious
5	point
5	pet
5	puffed
5	needs
5	miss
5	maybe
5	live
5	laying
5	king
5	carrot
5	juice
5	job
5	ears
5	ear
5	itching
5	who's
5	heard
5	huffed
5	heart
5	holler
5	hog
5	green
5	guess
5	full
5	flower
5	far
5	apron
5	x
5	drip
5	d
5	dump
5	bake
5	bible
5	bat
5	bottle
5	until
5	ahead
5	ignore
5	aren't
5	after
4	zip
4	yell
4	woof
4	window
4	wave
4	waste
4	words
4	word
4	wipes
4	whadd
4	twy
4	told
4	tape
4	tonight
4	stroke
4	start
4	sneeze
4	squeak
4	squirm
4	scratchy
4	silly
4	shorts
4	save
4	sorts
4	remote
4	wrap
4	promise
4	peaches
4	pen
4	park
4	papa
4	meet
4	minutes
4	mickey
4	may
4	mind
4	lick
4	leg
4	light
4	lost
4	lunch
4	lap
4	quick
4	quite
4	crawl
4	cloth
4	kitten
4	kid
4	kettle
4	carpet
4	hash
4	glass
4	fred
4	fits
4	figure
4	follow
4	dry
4	dish
4	dinner
4	decide
4	both
4	bone
4	blow
4	black
4	bib
4	belch
4	bought
4	buddy
4	bubble
4	bottom
4	opposite
4	op
3	yawn
3	whisper
3	white
3	wiped
3	oopsie
3	trouble
3	teepy
3	t
3	thumb
3	tutti
3	sticky
3	story
3	spins
3	spare
3	soap
3	smooth
3	slippery
3	school
3	since
3	shake
3	sight
3	sun
3	sally
3	rolled
3	rhythm
3	rub
3	ran
3	rocks
3	rock
3	problem
3	pokie
3	poke
3	peanut
3	pink
3	pear
3	power
3	pour
3	puff
3	omega
3	neat
3	nicely
3	number
3	moment
3	mix
3	mail
3	mike
3	many
3	must
3	monkey
3	mattress
3	mam
3	leader
3	lee
3	lot
3	cute
3	quit
3	cried
3	cranky
3	closet
3	kitchen
3	course
3	color
3	cause
3	calm
3	each
3	ink
3	itchy
3	hope
3	hiccup
3	grow
3	gritty
3	frutti
3	fill
3	favorite
3	fake
3	fair
3	fell
3	early
3	s
3	elephant
3	doozy
3	doughnut
3	da
3	choke
3	chinnie
3	chase
3	boom
3	brick
3	brave
3	brought
3	blue
3	blocks
3	base
3	bother
3	baba
3	attached
3	ask
3	answered
3	alpha
3	added
3	awful
2	yourself
2	youse
2	wish
2	wiggle
2	waited
2	weren't
2	worry
2	wore
2	v
2	oops
2	tooth
2	trip
2	tail
2	turkey
2	tomorrow
2	tummy
2	tumble
2	swoosh
2	swim
2	strange
2	stinky
2	stayed
2	stomp
2	spirit
2	spank
2	spot
2	snack
2	slip
2	skip
2	sky
2	silky
2	sheets
2	she'll
2	shaped
2	shape
2	share
2	shell
2	circle
2	sent
2	song
2	saw
2	suction
2	such
2	solid
2	round
2	rattle
2	rabbit
2	picture
2	purse
2	perfect
2	puddle
2	pat
2	pot
2	partner
2	otay
2	knee
2	nails
2	nerve
2	neck
2	music
2	mootieboosh
2	mirror
2	mushed
2	lose
2	lotion
2	lift
2	life
2	crazy
2	crayon
2	cross
2	crap
2	cozy
2	clock
2	kill
2	k
2	curl
2	cover
2	camera
2	june
2	gee
2	jello
2	easier
2	highest
2	grouchy
2	grandpa
2	grab
2	glad
2	guy
2	guard
2	fruit
2	free
2	fresh
2	flip
2	finished
2	fixed
2	favor
2	family
2	eight
2	angel
2	n
2	elmo
2	l
2	drawer
2	drum
2	deal
2	dizzy
2	difficult
2	dell
2	deny
2	doll
2	doctor
2	cheeks
2	cheerios
2	chimney
2	chilly
2	boosh
2	boogie
2	broke
2	breathe
2	break
2	breath
2	boat
2	bitty
2	biscuits
2	built
2	baker's
2	babe
2	burrow
2	between
2	button
2	below
2	begin
2	bounce
2	bub
2	bag
2	every
2	especially
2	upstairs
2	abcs
2	ounce
2	organize
2	angle
1	winter
1	width
1	wasn't
1	wawa
1	visit
1	tweedlebug
1	tilt
1	things
1	table
1	tank
1	tacks
1	sweep
1	suit
1	seuss
1	soup
1	strong
1	spoiled
1	special
1	sneak
1	snug
1	smoke
1	slept
1	slice
1	scoot
1	show
1	shield
1	short
1	shocked
1	sense
1	sell
1	succeed
1	satisfy
1	samich
1	wrote
1	rid
1	rays
1	ray
1	regular
1	replied
1	renewed
1	refrigerator
1	rug
1	poop
1	presents
1	pregnant
1	provider
1	proud
1	plus
1	plugged
1	plop
1	peach
1	pillow
1	purple
1	potato
1	polite
1	pause
1	nutritional
1	newt
1	nurse
1	nights
1	nothing
1	nasty
1	months
1	muddy
1	matter
1	managed
1	manage
1	ma
1	loosed
1	low
1	least
1	leap
1	lean
1	linda
1	lid
1	lumpy
1	luck
1	last
1	cook
1	crooked
1	crumble
1	coins
1	coat
1	clear
1	club
1	kerchief
1	kindly
1	concerns
1	cannot
1	cow
1	cuddly
1	cap
1	kaboom
1	cough
1	generate
1	jaw
1	jumps
1	easy
1	escaped
1	except
1	itch
1	health
1	hell
1	handsome
1	hammer
1	half
1	growl
1	glorified
1	guilty
1	gift
1	gate
1	girl
1	galleria
1	gather
1	friday
1	fluffy
1	filled
1	fountain
1	foul
1	fuzzy
1	fat
1	ernie
1	drama
1	dome
1	deep
1	dig
1	different
1	dangerous
1	dirt
1	despise
1	defrost
1	ducks
1	dang
1	dad
1	cheese
1	cheek
1	chip
1	chill
1	chick
1	chocolate
1	channels
1	chopped
1	breeze
1	bleed
1	blanket
1	busy
1	burn
1	bird
1	beg
1	buzz
1	bang
1	i've
1	iron
1	attack
1	assistance
1	umbrella
1	aw
1	ugly
1	ashy
1	antisocial
1	answer
1	am
1	accidentally
1	ahhah
