lexical_classes	Type	prop	age
adjectives	hurt	0.0714285714286	12
function_words	i	0.0119047619048	12
nouns	ice cream	0.0952380952381	12
function_words	in	0.220238095238	12
function_words	inside	0.113095238095	12
function_words	it	0.0595238095238	12
nouns	jacket	0.125	12
nouns	jeans	0.0119047619048	12
nouns	juice	0.595238095238	12
verbs	jump	0.0416666666667	12
nouns	keys	0.52380952381	12
verbs	kick	0.10119047619	12
verbs	kiss	0.666666666667	12
nouns	kitchen	0.261904761905	12
nouns	kitty	0.494047619048	12
nouns	knee	0.0119047619048	12
other	lady	0.0357142857143	12
nouns	lamb	0.0833333333333	12
nouns	lamp	0.0297619047619	12
other	later	0.0178571428571	12
nouns	leg	0.0833333333333	12
nouns	light	0.321428571429	12
nouns	lion	0.0654761904762	12
adjectives	little (description)	0.0238095238095	12
nouns	living room	0.0595238095238	12
verbs	look	0.446428571429	12
verbs	love	0.238095238095	12
other	lunch	0.25	12
other	man	0.0416666666667	12
function_words	me	0.10119047619	12
nouns	meat	0.047619047619	12
nouns	medicine	0.166666666667	12
other	meow	0.39880952381	12
nouns	milk	0.60119047619	12
function_words	mine	0.154761904762	12
other	mommy	0.958333333333	12
nouns	money	0.0595238095238	12
nouns	monkey	0.0892857142857	12
other	moo	0.261904761905	12
nouns	moon	0.0595238095238	12
function_words	more	0.375	12
other	morning	0.047619047619	12
nouns	motorcycle	0.0178571428571	12
nouns	mouse	0.0654761904762	12
nouns	mouth	0.440476190476	12
function_words	my	0.0297619047619	12
other	nap	0.428571428571	12
adjectives	naughty	0.0654761904762	12
nouns	necklace	0.0535714285714	12
adjectives	nice	0.172619047619	12
other	night	0.0654761904762	12
other	no	0.904761904762	12
function_words	none	0.0595238095238	12
nouns	nose	0.505952380952	12
function_words	not	0.0535714285714	12
other	now	0.047619047619	12
function_words	off	0.232142857143	12
adjectives	old	0.0	12
function_words	on	0.202380952381	12
verbs	open	0.261904761905	12
nouns	orange (food)	0.0357142857143	12
function_words	other	0.0	12
other	ouch	0.410714285714	12
function_words	out	0.22619047619	12
nouns	outside	0.565476190476	12
nouns	oven	0.0892857142857	12
nouns	owie/boo boo	0.196428571429	12
nouns	owl	0.0416666666667	12
nouns	pajamas	0.244047619048	12
nouns	pants	0.154761904762	12
nouns	paper	0.119047619048	12
nouns	park	0.119047619048	12
nouns	party	0.0178571428571	12
nouns	noodles, spaghetti	0.14880952381	12
other	pattycake	0.660714285714	12
nouns	peas	0.113095238095	12
other	peekaboo	0.815476190476	12
nouns	pen	0.107142857143	12
nouns	penguin	0.0119047619048	12
nouns	penny	0.0416666666667	12
other	people	0.0595238095238	12
other	person	0.0297619047619	12
nouns	picture	0.130952380952	12
nouns	pig	0.142857142857	12
nouns	pillow	0.190476190476	12
nouns	pizza	0.0595238095238	12
nouns	plant	0.154761904762	12
nouns	plate	0.0952380952381	12
verbs	play	0.267857142857	12
nouns	play pen	0.160714285714	12
other	please	0.154761904762	12
nouns	pony	0.0416666666667	12
nouns	pool	0.154761904762	12
nouns	potty	0.119047619048	12
adjectives	pretty	0.142857142857	12
verbs	pull	0.107142857143	12
nouns	puppy	0.339285714286	12
nouns	purse	0.166666666667	12
verbs	push	0.184523809524	12
verbs	put	0.107142857143	12
other	quack quack	0.339285714286	12
nouns	radio	0.10119047619	12
nouns	rain	0.0535714285714	12
nouns	raisin	0.0595238095238	12
verbs	read	0.220238095238	12
adjectives	red	0.0238095238095	12
nouns	refrigerator	0.154761904762	12
verbs	ride	0.14880952381	12
nouns	rock	0.0892857142857	12
nouns	rocking chair	0.113095238095	12
verbs	run	0.0416666666667	12
function_words	same	0.0119047619048	12
verbs	say	0.107142857143	12
adjectives	scared	0.00595238095238	12
nouns	school	0.0595238095238	12
nouns	scissors	0.0178571428571	12
verbs	see	0.261904761905	12
nouns	sheep	0.0654761904762	12
other	shh/shush/hush	0.369047619048	12
nouns	shirt	0.238095238095	12
nouns	shoe	0.64880952381	12
nouns	shorts	0.0595238095238	12
nouns	shovel	0.0357142857143	12
verbs	show	0.178571428571	12
adjectives	sick	0.0297619047619	12
verbs	sing	0.22619047619	12
nouns	sink	0.0178571428571	12
other	sister	0.184523809524	12
nouns	sky	0.077380952381	12
verbs	sleep	0.255952380952	12
adjectives	sleepy	0.255952380952	12
nouns	slide (object)	0.113095238095	12
verbs	smile	0.22619047619	12
nouns	snow	0.0119047619048	12
nouns	soap	0.0952380952381	12
nouns	sock	0.458333333333	12
adjectives	soft	0.10119047619	12
function_words	some	0.077380952381	12
verbs	splash	0.232142857143	12
nouns	spoon	0.39880952381	12
nouns	squirrel	0.0178571428571	12
nouns	stairs	0.184523809524	12
nouns	star	0.0178571428571	12
verbs	stop	0.404761904762	12
nouns	store	0.113095238095	12
nouns	stove	0.0416666666667	12
nouns	stroller	0.428571428571	12
nouns	sun	0.0178571428571	12
nouns	sweater	0.0654761904762	12
verbs	swim	0.0952380952381	12
verbs	swing (action)	0.184523809524	12
nouns	swing (object)	0.244047619048	12
nouns	table	0.14880952381	12
verbs	take	0.0654761904762	12
other	teacher	0.0357142857143	12
nouns	teddybear	0.357142857143	12
nouns	telephone	0.553571428571	12
other	thank you	0.422619047619	12
function_words	that	0.130952380952	12
function_words	there	0.142857142857	12
adjectives	thirsty	0.22619047619	12
function_words	this	0.0833333333333	12
verbs	throw	0.327380952381	12
verbs	tickle	0.333333333333	12
nouns	tiger	0.0654761904762	12
adjectives	tired	0.172619047619	12
nouns	toast	0.107142857143	12
other	today	0.0	12
nouns	toe	0.232142857143	12
other	tomorrow	0.00595238095238	12
nouns	tongue	0.14880952381	12
other	tonight	0.00595238095238	12
nouns	tooth	0.238095238095	12
nouns	toothbrush	0.309523809524	12
verbs	touch	0.160714285714	12
nouns	towel	0.14880952381	12
nouns	toy (object)	0.452380952381	12
nouns	train	0.113095238095	12
nouns	trash	0.119047619048	12
nouns	tree	0.172619047619	12
nouns	truck	0.27380952381	12
nouns	tummy	0.309523809524	12
nouns	turkey	0.0297619047619	12
nouns	turtle	0.0595238095238	12
nouns	tv	0.386904761905	12
other	uh oh	0.696428571429	12
other	uncle	0.119047619048	12
function_words	under	0.0952380952381	12
function_words	up	0.321428571429	12
nouns	vacuum	0.261904761905	12
other	vroom	0.303571428571	12
other	wait	0.166666666667	12
verbs	walk	0.392857142857	12
other	wanna/want to	0.172619047619	12
verbs	wash	0.220238095238	12
verbs	watch (action)	0.077380952381	12
nouns	watch (object)	0.10119047619	12
nouns	water (beverage)	0.422619047619	12
nouns	water (not beverage)	0.39880952381	12
adjectives	wet	0.178571428571	12
function_words	what	0.196428571429	12
function_words	when	0.0	12
function_words	where	0.285714285714	12
function_words	who	0.0892857142857	12
function_words	why	0.0119047619048	12
nouns	window	0.196428571429	12
verbs	wipe	0.113095238095	12
other	woof woof	0.440476190476	12
nouns	work (place)	0.0416666666667	12
verbs	write	0.0178571428571	12
nouns	backyard	0.160714285714	12
other	yes	0.494047619048	12
function_words	you	0.154761904762	12
function_words	your	0.0952380952381	12
adjectives	yucky	0.315476190476	12
other	yum yum	0.511904761905	12
nouns	zipper	0.047619047619	12
nouns	zoo	0.0178571428571	12
