Freq	Type
1623	you
822	a
756	oh
754	the
700	it
542	here
482	that
481	no
439	what
435	okay
427	go
417	are
412	this
376	is
347	your
345	we
340	i
338	in
332	come
325	yeah
323	and
323	on
288	it's
275	to
262	look
256	see
256	huh
246	get
241	yes
239	got
239	there
231	do
226	for
217	ew
216	at
215	up
207	good
200	one
200	be
200	out
182	don't
180	me
168	that's
157	all
156	of
153	now
152	you'd
149	he's
147	where
146	let's
144	not
143	put
140	alright
133	ball
132	i'm
131	we'll
130	wanna
129	hey
127	some
127	more
127	back
126	so
125	he
123	too
119	want
118	just
117	ice
115	babe
112	off
110	they
108	l
104	hi
104	dillon
103	own
103	big
102	my
102	brook
98	have
97	what's
97	play
97	can
95	down
91	way
91	like
90	with
86	him
86	there's
84	let
84	i'll
82	right
81	did
80	who
80	them
78	over
77	eat
77	chick
76	say
76	how
73	these
72	water
72	watch
72	boy
70	but
69	well
69	d
68	baby
67	can't
66	you'll
66	was
66	think
66	mom
66	hello
64	going
64	brooklyn
63	those
62	give
61	rye
58	where's
58	bout
58	i'd
57	sweetheart
57	sit
57	or
56	other
54	here's
54	alexander
53	stop
52	sweet
51	read
51	mama
51	his
51	bean
49	why
49	boo
48	whoa
48	walk
48	mkay
47	thing
47	take
47	pull
47	nice
46	yum
46	wants
46	toe
46	says
46	if
46	m
46	ann
44	will
42	ease
41	side
41	juice
41	bird
40	t
40	knee
40	hit
39	use
39	purr
39	leg
38	pee
37	would
37	try
37	n
36	peg
36	hand
36	bite
36	by
35	self
35	push
35	kit
35	bone
34	when
34	foot
34	booboo
33	make
33	who's
33	hot
33	chips
32	three
32	lee
32	gonna
32	bit
32	byebye
31	yuck
31	need
31	hold
31	chair
31	book
30	wait
30	wet
30	through
30	throw
30	hair
30	head
30	dinner
30	does
30	brush
29	wash
29	mouth
29	had
28	sleep
28	run
28	peep
28	nose
28	little
28	heart
28	goes
28	though
27	weak
27	should
27	hands
27	else
27	then
27	done
27	aunt
26	lit
26	icky
26	dirt
26	door
26	icy
25	were
25	leave
25	kick
25	cake
25	eve
25	feet
25	fish
24	stand
24	comes
24	feel
24	didn't
24	boom
24	arm
23	tick
23	piece
23	man
23	cheese
23	as
22	wind
22	which
22	very
22	moo
22	mister
22	much
22	cup
22	air
22	doesn't
21	went
21	part
21	move
21	might
21	ah
20	things
20	shirt
20	poop
20	pig
20	“i'll
20	help
20	aim
20	dada
20	better
20	bear
19	yep
19	ya
19	still
19	sir
19	may
19	mine
19	clap
19	cut
19	glass
19	dog
19	us
18	yourself
18	turn
18	she
18	roll
18	lunch
18	clean
18	care
18	hoot
18	her
18	hungry
18	goat
18	from
18	phone
18	find
18	doggie
18	ducks
18	al
17	tough
17	stick
17	stuff
17	pan
17	mean
17	leap
17	love
17	hurt
17	s
17	day
17	birds
16	won't
16	oops
16	pattycake
16	old
