Freq	Type
2416	you
913	the
748	that
651	your
575	what
544	it
543	go
507	a
500	there
492	are
461	that's
447	and
414	do
392	is
380	oh
370	we
364	yeah
361	here
359	mommy
345	get
332	no
330	one
317	put
316	huh
314	this
298	can
292	on
291	gonna
280	wanna
256	see
252	out
247	in
244	i
229	up
222	all
218	to
215	little
210	say
210	come
201	down
193	got
192	don't
178	right
177	too
176	some
175	where
175	okay
175	look
175	did
170	it's
170	hi
166	good
161	want
158	let's
154	where's
149	whoa
143	what's
143	them
140	book
139	now
136	jump
135	doggie
134	have
132	yes
128	there's
128	of
127	thank
123	other
122	uhoh
120	gotta
119	just
118	for
117	back
116	they
113	like
113	those
106	be
106	ball
105	open
103	side
98	with
95	over
94	sit
92	oops
92	think
91	play
91	me
87	march
86	more
86	i'm
83	ready
83	not
82	was
76	water
74	block
74	at
72	well
72	but
69	head
69	how
69	these
68	again
67	man
67	off
66	three
65	way
65	so
64	take
64	who
63	who's
63	her
62	goes
61	shake
61	nose
60	read
59	tab
59	shoes
58	she
58	can't
58	does
55	my
53	hand
53	baby
52	says
52	his
52	hey
52	girl
51	thing
51	sweetie
50	throw
49	timmy
49	push
49	if
48	make
48	him
48	give
47	toes
47	hold
46	why
46	try
46	turn
46	big
46	bear
45	time
45	close
45	dirty
44	wind
44	find
43	walk
43	pretty
43	hello
43	about
41	yuck
41	whoops
40	tickle
40	he
40	door
40	better
39	balloon
38	ya
38	stuff
38	roll
38	boom
36	we'll
36	went
36	stick
36	fall
36	byebye
36	bottle
36	or
34	lady
34	hair
34	then
33	juice
33	happy
32	please
32	let
32	chair
31	zipper
31	still
31	pull
31	eyes
30	tail
30	sure
30	peek
30	piggy
30	much
30	feet
30	doing
30	bang
30	icy
29	rabbit
29	nice
29	looks
29	could
29	eat
29	bunny
28	very
28	mouse
28	cookie
28	isn't
28	here's
28	gone
28	around
28	end
28	doesn't
27	need
27	move
27	mouth
27	lemme
27	cute
27	kinda
26	stair
26	legs
26	has
26	phone
26	finger
26	fell
26	else
26	brush
26	blow
25	watch
25	rattle
25	honey
25	boy
24	were
24	tweet
24	silly
24	sun
24	pooh
24	mail
24	keep
24	cow
24	home
24	heavy
24	from
24	done
23	puppy
23	hat
23	funny
23	under
22	wow
22	socks
22	old
22	name
22	meow
22	mister
22	hurt
22	foot
22	found
22	didn't
22	daddy's
22	daddy
22	belly
22	away
21	snack
21	room
21	noise
21	gimme
21	fishie
21	five
21	eight
21	birthday
20	taste
20	mew
20	lay
20	kit
20	came
20	though
20	arm
19	tim
19	tape
19	really
19	paper
19	hard
19	froggie
19	dump
18	yucky
18	will
18	wave
18	when
18	toy
18	six
18	ring
18	mittens
18	light
18	lion
18	quack
18	help
18	had
18	chew
18	books
17	turtle
17	stairs
17	shoulder
17	sorry
17	minute
17	he's
17	i'll
17	apart
17	our
16	uhhuh
16	should
16	real
16	rest
16	wrong
16	pee
16	lee
16	cake
16	cup
16	card
16	even
16	ears
16	face
16	any
16	day
16	duck
16	dance
16	bark
16	box
15	wait
15	toys
15	nope
15	most
15	melon
15	leaf
15	lamb
15	kittens
15	apple
14	yep
14	would
14	which
14	work
14	ten
14	tell
14	snow
14	squeak
14	sheep
14	patty
14	knees
14	minnie
14	maybe
14	might
14	cart
14	ink
14	m
14	dog
14	change
14	bit
14	by
14	bonk
13	tippy
13	tongue
13	tub
13	soon
13	sound
13	piece
13	people
13	peep
13	made
13	mom
13	later
13	lego
13	clip
13	clap
13	kisses
13	cards
13	eating
13	inch
13	horse
13	airplane
13	into
13	as
12	worm
12	trees
12	truck
12	through
12	talk
12	sweet
12	sticky
12	stay
12	run
12	pig
12	pears
12	nine
12	mama
12	closed
12	called
12	job
12	first
12	drink
12	double
12	check
12	bird
12	baa
11	took
11	toe
11	today
11	santa
11	rub
11	left
11	grandma
11	frog
11	floor
11	favor
11	fur
11	fine
11	dear
11	diaper
11	dollie
11	bring
11	bert
11	bag
11	body
11	aren't
10	twist
10	stuck
10	stand
10	sore
10	place
10	page
10	pot
10	new
10	moon
10	long
10	chris
10	ease
10	great
10	blink
10	blocks
10	build
10	birdie
10	bounce
10	bus
10	battery
9	yet
9	wet
9	wash
9	oopsie
9	splash
9	spider
9	shoe
9	sunny
9	rinse
9	pick
9	pear
9	night
9	must
9	monkey
9	love
9	cat
9	easy
9	house
9	hang
9	fly
9	fish
9	fuzzy
9	fast
9	dry
9	because
9	bug
9	barn
9	orange
8	zip
8	yellow
8	we've
8	weensie
8	words
8	warm
8	ew
8	spoon
8	squish
8	show
8	shop
8	sauce
8	sock
8	peanut
8	picture
8	nails
8	neigh
8	never
8	knocked
8	moo
8	miss
8	milk
8	listen
8	leg
8	lights
8	coaster
8	kind
8	hide
8	hug
8	happened
8	feel
8	farm
8	eensie
8	boogie
8	broke
8	break
8	bright
7	while
7	treat
7	tinky
7	thirsty
7	tiger
7	smell
7	sky
7	she's
7	shall
7	seven
7	second
7	said
7	rain
7	rock
7	peaches
7	puzzle
7	pat
7	needs
7	makes
7	market
7	lid
7	lost
7	climb
7	kiss
7	whole
7	green
7	guess
7	full
7	fit
7	fence
7	fun
7	fan
7	empty
7	drop
7	diapie
7	cheerios
7	blankie
7	beep
7	beads
7	been
7	burp
7	bike
7	bub
7	bath
7	inside
6	you'll
6	yummy
6	woof
6	waited
6	towel
6	step
6	start
6	stop
6	slipper
6	school
6	shirt
6	song
6	reach
6	ribbon
6	plant
6	pie
6	knock
6	mattress
6	mam
6	lunch
6	quick
6	quite
6	cracker
6	clean
6	kitty
6	hit
6	hop
6	grinch
6	grass
6	feels
6	finish
6	fire
6	amen
6	dada
6	busy
6	bib
6	bed
5	uhuh
5	won't
5	wand
5	timothy
5	tears
5	tonight
5	touch
5	swing
5	stinker
5	store
5	slow
5	sleepy
5	sheet
5	same
5	circle
5	something
5	rooster
5	rosy
5	played
5	pieces
5	piano
5	neat
5	nana
5	mkay
5	mirror
5	leaves
5	lip
5	letter
5	last
5	lap
5	cold
5	clock
5	carrot
5	catch
5	giraffe
5	jack
5	each
5	itch
5	hiccup
5	heart
5	glasses
5	food
5	fruit
5	phones
5	flip
5	flower
5	far
5	ever
5	elmo
5	dropped
5	diamond
5	doctor
5	chickie
5	chickies
5	chest
5	brown
5	blue
5	bow
5	bat
5	barrettes
5	ark
4	yum
4	willy
4	wore
4	whack
4	trash
4	table
4	ty
4	tower
4	straw
4	spout
4	soiled
4	sleep
4	skin
4	shine
4	sort
4	reason
4	raisin
4	plum
4	pages
4	pacie
4	paddy
4	knee
4	next
4	naughty
4	number
4	missed
4	mickey
4	magnet
4	mark
4	monster
4	lick
4	lock
4	cool
4	crib
4	closet
4	keys
4	case
4	cakes
4	couch
4	corner
4	call
4	cut
4	jill
4	jug
4	jacks
4	ear
4	hot
4	ground
4	gate
4	front
4	fork
4	air
4	drawer
4	d
4	dinner
4	different
4	dirt
4	cheese
4	charlie
4	both
4	bead
4	bigger
4	baker's
4	barrette
4	bet
4	bite
4	bunch
4	buckle
4	basket
4	bad
4	until
4	enough
3	zoom
3	white
3	washed
3	trapped
3	t
3	type
3	tired
3	town
3	top
3	seuss
3	straight
3	stayed
3	snap
3	smile
3	small
3	smart
3	squash
3	shoelace
3	sheets
3	shade
3	shelf
3	shorts
3	sara
3	soft
3	reading
3	rug
3	wrap
3	plug
3	pink
3	pillow
3	pine
3	puppet
3	panda
3	pack
3	part
3	pop
3	pod
3	only
3	own
3	napkin
3	mower
3	missy
3	mike
3	mustard
3	leave
3	lawn
3	lot
3	locked
3	cross
3	cleaner
3	cloth
3	course
3	cord
3	caught
3	cars
3	cough
3	joseph
3	junk
3	elizabeth
3	itches
3	hoot
3	helicopter
3	hog
3	goose
3	grapes
3	gave
3	gummies
3	god
3	fresh
3	friend
3	flash
3	flop
3	fourth
3	drum
3	dial
3	don
3	booger
3	bowl
3	bless
3	beach
3	board
3	bumped
3	buddy
3	untied
3	ask
3	after
3	adam
2	yours
2	yay
2	yell
2	yard
2	whew
2	winnie
2	win
2	world
2	web
2	wipe
2	video
2	twelve
2	tools
2	tush
2	trouble
2	tractor
2	toilet
2	timber
2	tigger
2	thirteen
2	thumb
2	that'd
2	tennis
2	tight
2	tore
2	tom
2	suitcase
2	stones
2	stole
2	sticks
2	spray
2	soap
2	squeeze
2	seeds
2	shadow
2	surprise
2	saw
2	ripped
2	ribbet
2	race
2	radio
2	ride
2	repot
2	record
2	rag
2	proud
2	probably
2	paint
2	paying
2	purr
2	pen
2	punch
2	past
2	noodle
2	nearby
2	nasty
2	megan
2	may
2	mess
2	many
2	months
2	muffin
2	matter
2	least
2	loud
2	longer
2	lamp
2	quilt
2	crown
2	crash
2	keyboard
2	curtain
2	corn
2	color
2	cats
2	campbell
2	kaboom
2	contact
2	gene
2	jiggety
2	jog
2	hook
2	hopefully
2	half
2	ha
2	grocery
2	grip
2	gray
2	grandpa
2	gifts
2	fix
2	fifteen
2	fussy
2	fuss
2	eeyore
2	emily
2	elbows
2	eggs
2	dress
2	drank
2	dad
2	dab
2	darn
2	donkey
2	dollars
2	doll
2	choke
2	chick
2	bushes
2	bray
2	beans
2	basement
2	ben
2	bought
2	bashful
2	every
2	attack
2	upset
2	antenna
2	us
2	ashley
2	ashes
2	angle
2	ally
1	year
1	wig
1	whadd
1	waffle
1	tree
1	tray
1	teethies
1	third
1	test
1	tear
1	tied
1	tuck
1	tugged
1	target
1	tadah
1	swallow
1	stupid
1	stood
1	stretches
1	stack
1	spell
1	sponge
1	sneaky
1	smush
1	slept
1	slobber
1	scurry
1	sippie
1	shook
1	share
1	chef
1	set
1	supposed
1	suck
1	sang
1	roo
1	rough
1	rats
1	ran
1	raggedy
1	poop
1	poor
1	presents
1	propeller
1	pointy
1	potent
1	pony
1	playing
1	pinched
1	particular
1	pet
1	pipe
1	posy
1	punky
1	pants
1	parked
1	polyester
1	near
1	nicole
1	nail
1	neck
1	north
1	nap
1	natural
1	mode
1	mow
1	mud
1	moppet
1	loons
1	low
1	legos
1	lived
1	late
1	lied
1	laundry
1	laugh
1	large
1	quality
1	crew
1	crumbs
1	crocodiles
1	comb
1	clown
1	clumpy
1	key
1	cage
1	care
1	calf
1	cabinet
1	concept
1	comment
1	college
1	join
1	gee
1	jim's
1	jig
1	jeremiah
1	jemima
1	“i'll
1	hose
1	whoville
1	hens
1	hell
1	hands
1	harmless
1	goofy
1	gross
1	grab
1	game
1	galley
1	guard
1	golly
1	flew
1	flavor
1	figured
1	fifty
1	follow
1	able
1	earthquake
1	ernie
1	entered
1	n
1	elves
1	l
1	edge
1	drip
1	draw
1	dangerous
1	definitely
1	dead
1	dive
1	diapers
1	design
1	determined
1	dispose
1	dakota
1	dust
1	dumbo
1	dang
1	dock
1	dogs
1	choochoo
1	cheek
1	chips
1	chimney
1	chase
1	boo
1	breeze
1	brilliant
1	bracelet
1	brought
1	bo
1	black
1	built
1	bake
1	began
1	bungalow
1	bubble
1	balance
1	bottom
1	bog
1	eyeglass
1	afraid
1	outside
1	owl
1	accident
1	ali
1	awfully
1	ahhah
